location,time,cases,deaths
GBR-UK,2020-03-07,206,2
GBR-UK,2020-03-08,273,3
GBR-UK,2020-03-09,321,4
GBR-UK,2020-03-10,382,6
GBR-UK,2020-03-11,456,8
CHN-Beijing,2020-01-27,80,1
CHN-Beijing,2020-01-28,91,1
CHN-Beijing,2020-01-29,111,1
CHN-Beijing,2020-01-30,114,1
CHN-Beijing,2020-01-31,139,1
CHN-Beijing,2020-02-01,168,1
CHN-Beijing,2020-02-02,191,1
CHN-Beijing,2020-02-03,212,1
CHN-Beijing,2020-02-04,228,1
CHN-Beijing,2020-02-05,253,1
CHN-Beijing,2020-02-06,274,1
CHN-Beijing,2020-02-07,297,1
CHN-Beijing,2020-02-08,315,2
CHN-Beijing,2020-02-09,326,2
CHN-Beijing,2020-02-10,337,2
CHN-Beijing,2020-02-11,342,3
CHN-Beijing,2020-02-12,352,3
CHN-Beijing,2020-02-13,366,3
CHN-Beijing,2020-02-14,372,3
CHN-Beijing,2020-02-15,375,4
CHN-Beijing,2020-02-16,380,4
CHN-Beijing,2020-02-17,381,4
CHN-Beijing,2020-02-18,387,4
CHN-Beijing,2020-02-19,393,4
CHN-Beijing,2020-02-20,395,4
CHN-Beijing,2020-02-21,396,4
CHN-Beijing,2020-02-22,399,4
CHN-Beijing,2020-02-23,399,4
CHN-Beijing,2020-02-24,399,4
CHN-Beijing,2020-02-25,400,4
CHN-Beijing,2020-02-26,400,4
CHN-Beijing,2020-02-27,410,5
CHN-Beijing,2020-02-28,410,7
CHN-Beijing,2020-02-29,411,8
CHN-Beijing,2020-03-01,413,8
CHN-Beijing,2020-03-02,414,8
CHN-Beijing,2020-03-03,414,8
CHN-Beijing,2020-03-04,418,8
CHN-Beijing,2020-03-05,418,8
CHN-Beijing,2020-03-06,422,8
CHN-Beijing,2020-03-07,426,8
CHN-Beijing,2020-03-08,428,8
CHN-Beijing,2020-03-09,428,8
CHN-Beijing,2020-03-10,429,8
CHN-Beijing,2020-03-11,435,8
CHN-Beijing,2020-03-12,435,8
CHN-Beijing,2020-03-13,436,8
CHN-Beijing,2020-03-14,437,8
CHN-Beijing,2020-03-15,442,8
CHN-Beijing,2020-03-16,452,8
CHN-Beijing,2020-03-17,456,8
CHN-Beijing,2020-03-18,469,8
CHN-Beijing,2020-03-19,480,8
CHN-Beijing,2020-03-20,491,8
CHN-Beijing,2020-03-21,504,8
CHN-Beijing,2020-03-22,514,8
CHN-Beijing,2020-03-23,522,8
CHN-Beijing,2020-03-24,558,8
CHN-Beijing,2020-03-25,561,8
CHN-Shanghai,2020-01-26,40,1
CHN-Shanghai,2020-01-27,53,1
CHN-Shanghai,2020-01-28,66,1
CHN-Shanghai,2020-01-29,96,1
CHN-Shanghai,2020-01-30,112,1
CHN-Shanghai,2020-01-31,135,1
CHN-Shanghai,2020-02-01,169,1
CHN-Shanghai,2020-02-02,182,1
CHN-Shanghai,2020-02-03,203,1
CHN-Shanghai,2020-02-04,219,1
CHN-Shanghai,2020-02-05,243,1
CHN-Shanghai,2020-02-06,257,1
CHN-Shanghai,2020-02-07,277,1
CHN-Shanghai,2020-02-08,286,1
CHN-Shanghai,2020-02-09,293,1
CHN-Shanghai,2020-02-10,299,1
CHN-Shanghai,2020-02-11,303,1
CHN-Shanghai,2020-02-12,311,1
CHN-Shanghai,2020-02-13,315,1
CHN-Shanghai,2020-02-14,318,1
CHN-Shanghai,2020-02-15,326,1
CHN-Shanghai,2020-02-16,328,1
CHN-Shanghai,2020-02-17,333,1
CHN-Shanghai,2020-02-18,333,1
CHN-Shanghai,2020-02-19,333,2
CHN-Shanghai,2020-02-20,334,2
CHN-Shanghai,2020-02-21,334,2
CHN-Shanghai,2020-02-22,335,3
CHN-Shanghai,2020-02-23,335,3
CHN-Shanghai,2020-02-24,335,3
CHN-Shanghai,2020-02-25,336,3
CHN-Shanghai,2020-02-26,337,3
CHN-Shanghai,2020-02-27,337,3
CHN-Shanghai,2020-02-28,337,3
CHN-Shanghai,2020-02-29,337,3
CHN-Shanghai,2020-03-01,337,3
CHN-Shanghai,2020-03-02,337,3
CHN-Shanghai,2020-03-03,338,3
CHN-Shanghai,2020-03-04,338,3
CHN-Shanghai,2020-03-05,339,3
CHN-Shanghai,2020-03-06,342,3
CHN-Shanghai,2020-03-07,342,3
CHN-Shanghai,2020-03-08,342,3
CHN-Shanghai,2020-03-09,342,3
CHN-Shanghai,2020-03-10,344,3
CHN-Shanghai,2020-03-11,344,3
CHN-Shanghai,2020-03-12,344,3
CHN-Shanghai,2020-03-13,346,3
CHN-Shanghai,2020-03-14,353,3
CHN-Shanghai,2020-03-15,353,3
CHN-Shanghai,2020-03-16,355,3
CHN-Shanghai,2020-03-17,358,3
CHN-Shanghai,2020-03-18,361,3
CHN-Shanghai,2020-03-19,363,3
CHN-Shanghai,2020-03-20,371,3
CHN-Shanghai,2020-03-21,380,3
CHN-Shanghai,2020-03-22,394,4
CHN-Shanghai,2020-03-23,404,4
CHN-Shanghai,2020-03-24,414,4
CHN-Shanghai,2020-03-25,433,5
CHN-Hebei,2020-01-23,1,1
CHN-Hebei,2020-01-24,2,1
CHN-Hebei,2020-01-25,8,1
CHN-Hebei,2020-01-26,13,1
CHN-Hebei,2020-01-27,18,1
CHN-Hebei,2020-01-28,33,1
CHN-Hebei,2020-01-29,48,1
CHN-Hebei,2020-01-30,65,1
CHN-Hebei,2020-01-31,82,1
CHN-Hebei,2020-02-01,96,1
CHN-Hebei,2020-02-02,104,1
CHN-Hebei,2020-02-03,113,1
CHN-Hebei,2020-02-04,126,1
CHN-Hebei,2020-02-05,135,1
CHN-Hebei,2020-02-06,157,1
CHN-Hebei,2020-02-07,172,1
CHN-Hebei,2020-02-08,195,1
CHN-Hebei,2020-02-09,206,2
CHN-Hebei,2020-02-10,218,2
CHN-Hebei,2020-02-11,239,2
CHN-Hebei,2020-02-12,251,2
CHN-Hebei,2020-02-13,265,3
CHN-Hebei,2020-02-14,283,3
CHN-Hebei,2020-02-15,291,3
CHN-Hebei,2020-02-16,300,3
CHN-Hebei,2020-02-17,301,3
CHN-Hebei,2020-02-18,306,4
CHN-Hebei,2020-02-19,306,4
CHN-Hebei,2020-02-20,307,5
CHN-Hebei,2020-02-21,308,5
CHN-Hebei,2020-02-22,309,6
CHN-Hebei,2020-02-23,311,6
CHN-Hebei,2020-02-24,311,6
CHN-Hebei,2020-02-25,311,6
CHN-Hebei,2020-02-26,312,6
CHN-Hebei,2020-02-27,317,6
CHN-Hebei,2020-02-28,318,6
CHN-Hebei,2020-02-29,318,6
CHN-Hebei,2020-03-01,318,6
CHN-Hebei,2020-03-02,318,6
CHN-Hebei,2020-03-03,318,6
CHN-Hebei,2020-03-04,318,6
CHN-Hebei,2020-03-05,318,6
CHN-Hebei,2020-03-06,318,6
CHN-Hebei,2020-03-07,318,6
CHN-Hebei,2020-03-08,318,6
CHN-Hebei,2020-03-09,318,6
CHN-Hebei,2020-03-10,318,6
CHN-Hebei,2020-03-11,318,6
CHN-Hebei,2020-03-12,318,6
CHN-Hebei,2020-03-13,318,6
CHN-Hebei,2020-03-14,318,6
CHN-Hebei,2020-03-15,318,6
CHN-Hebei,2020-03-16,318,6
CHN-Hebei,2020-03-17,318,6
CHN-Hebei,2020-03-18,318,6
CHN-Hebei,2020-03-19,318,6
CHN-Hebei,2020-03-20,318,6
CHN-Hebei,2020-03-21,318,6
CHN-Hebei,2020-03-22,319,6
CHN-Hebei,2020-03-23,319,6
CHN-Hebei,2020-03-24,319,6
CHN-Hebei,2020-03-25,319,6
CHN-Fujian,2020-02-20,293,1
CHN-Fujian,2020-02-21,293,1
CHN-Fujian,2020-02-22,293,1
CHN-Fujian,2020-02-23,293,1
CHN-Fujian,2020-02-24,293,1
CHN-Fujian,2020-02-25,294,1
CHN-Fujian,2020-02-26,294,1
CHN-Fujian,2020-02-27,296,1
CHN-Fujian,2020-02-28,296,1
CHN-Fujian,2020-02-29,296,1
CHN-Fujian,2020-03-01,296,1
CHN-Fujian,2020-03-02,296,1
CHN-Fujian,2020-03-03,296,1
CHN-Fujian,2020-03-04,296,1
CHN-Fujian,2020-03-05,296,1
CHN-Fujian,2020-03-06,296,1
CHN-Fujian,2020-03-07,296,1
CHN-Fujian,2020-03-08,296,1
CHN-Fujian,2020-03-09,296,1
CHN-Fujian,2020-03-10,296,1
CHN-Fujian,2020-03-11,296,1
CHN-Fujian,2020-03-12,296,1
CHN-Fujian,2020-03-13,296,1
CHN-Fujian,2020-03-14,296,1
CHN-Fujian,2020-03-15,296,1
CHN-Fujian,2020-03-16,296,1
CHN-Fujian,2020-03-17,296,1
CHN-Fujian,2020-03-18,296,1
CHN-Fujian,2020-03-19,296,1
CHN-Fujian,2020-03-20,299,1
CHN-Fujian,2020-03-21,303,1
CHN-Fujian,2020-03-22,307,1
CHN-Fujian,2020-03-23,313,1
CHN-Fujian,2020-03-24,318,1
CHN-Fujian,2020-03-25,322,1
CHN-Guangxi,2020-02-09,195,1
CHN-Guangxi,2020-02-10,210,1
CHN-Guangxi,2020-02-11,215,1
CHN-Guangxi,2020-02-12,222,1
CHN-Guangxi,2020-02-13,222,2
CHN-Guangxi,2020-02-14,226,2
CHN-Guangxi,2020-02-15,235,2
CHN-Guangxi,2020-02-16,237,2
CHN-Guangxi,2020-02-17,238,2
CHN-Guangxi,2020-02-18,242,2
CHN-Guangxi,2020-02-19,244,2
CHN-Guangxi,2020-02-20,245,2
CHN-Guangxi,2020-02-21,246,2
CHN-Guangxi,2020-02-22,249,2
CHN-Guangxi,2020-02-23,249,2
CHN-Guangxi,2020-02-24,251,2
CHN-Guangxi,2020-02-25,252,2
CHN-Guangxi,2020-02-26,252,2
CHN-Guangxi,2020-02-27,252,2
CHN-Guangxi,2020-02-28,252,2
CHN-Guangxi,2020-02-29,252,2
CHN-Guangxi,2020-03-01,252,2
CHN-Guangxi,2020-03-02,252,2
CHN-Guangxi,2020-03-03,252,2
CHN-Guangxi,2020-03-04,252,2
CHN-Guangxi,2020-03-05,252,2
CHN-Guangxi,2020-03-06,252,2
CHN-Guangxi,2020-03-07,252,2
CHN-Guangxi,2020-03-08,252,2
CHN-Guangxi,2020-03-09,252,2
CHN-Guangxi,2020-03-10,252,2
CHN-Guangxi,2020-03-11,252,2
CHN-Guangxi,2020-03-12,252,2
CHN-Guangxi,2020-03-13,252,2
CHN-Guangxi,2020-03-14,252,2
CHN-Guangxi,2020-03-15,252,2
CHN-Guangxi,2020-03-16,252,2
CHN-Guangxi,2020-03-17,253,2
CHN-Guangxi,2020-03-18,253,2
CHN-Guangxi,2020-03-19,253,2
CHN-Guangxi,2020-03-20,254,2
CHN-Guangxi,2020-03-21,254,2
CHN-Guangxi,2020-03-22,254,2
CHN-Guangxi,2020-03-23,254,2
CHN-Guangxi,2020-03-24,254,2
CHN-Guangxi,2020-03-25,254,2
CHN-Shaanxi,2020-02-20,245,1
CHN-Shaanxi,2020-02-21,245,1
CHN-Shaanxi,2020-02-22,245,1
CHN-Shaanxi,2020-02-23,245,1
CHN-Shaanxi,2020-02-24,245,1
CHN-Shaanxi,2020-02-25,245,1
CHN-Shaanxi,2020-02-26,245,1
CHN-Shaanxi,2020-02-27,245,1
CHN-Shaanxi,2020-02-28,245,1
CHN-Shaanxi,2020-02-29,245,1
CHN-Shaanxi,2020-03-01,245,1
CHN-Shaanxi,2020-03-02,245,1
CHN-Shaanxi,2020-03-03,245,1
CHN-Shaanxi,2020-03-04,245,1
CHN-Shaanxi,2020-03-05,245,1
CHN-Shaanxi,2020-03-06,245,1
CHN-Shaanxi,2020-03-07,245,1
CHN-Shaanxi,2020-03-08,245,1
CHN-Shaanxi,2020-03-09,245,1
CHN-Shaanxi,2020-03-10,245,1
CHN-Shaanxi,2020-03-11,245,1
CHN-Shaanxi,2020-03-12,245,2
CHN-Shaanxi,2020-03-13,245,2
CHN-Shaanxi,2020-03-14,245,2
CHN-Shaanxi,2020-03-15,245,2
CHN-Shaanxi,2020-03-16,245,2
CHN-Shaanxi,2020-03-17,246,3
CHN-Shaanxi,2020-03-18,246,3
CHN-Shaanxi,2020-03-19,246,3
CHN-Shaanxi,2020-03-20,247,3
CHN-Shaanxi,2020-03-21,248,3
CHN-Shaanxi,2020-03-22,248,3
CHN-Shaanxi,2020-03-23,248,3
CHN-Shaanxi,2020-03-24,249,3
CHN-Shaanxi,2020-03-25,250,3
CHN-Yunnan,2020-02-19,172,1
CHN-Yunnan,2020-02-20,174,2
CHN-Yunnan,2020-02-21,174,2
CHN-Yunnan,2020-02-22,174,2
CHN-Yunnan,2020-02-23,174,2
CHN-Yunnan,2020-02-24,174,2
CHN-Yunnan,2020-02-25,174,2
CHN-Yunnan,2020-02-26,174,2
CHN-Yunnan,2020-02-27,174,2
CHN-Yunnan,2020-02-28,174,2
CHN-Yunnan,2020-02-29,174,2
CHN-Yunnan,2020-03-01,174,2
CHN-Yunnan,2020-03-02,174,2
CHN-Yunnan,2020-03-03,174,2
CHN-Yunnan,2020-03-04,174,2
CHN-Yunnan,2020-03-05,174,2
CHN-Yunnan,2020-03-06,174,2
CHN-Yunnan,2020-03-07,174,2
CHN-Yunnan,2020-03-08,174,2
CHN-Yunnan,2020-03-09,174,2
CHN-Yunnan,2020-03-10,174,2
CHN-Yunnan,2020-03-11,174,2
CHN-Yunnan,2020-03-12,174,2
CHN-Yunnan,2020-03-13,174,2
CHN-Yunnan,2020-03-14,174,2
CHN-Yunnan,2020-03-15,174,2
CHN-Yunnan,2020-03-16,176,2
CHN-Yunnan,2020-03-17,176,2
CHN-Yunnan,2020-03-18,176,2
CHN-Yunnan,2020-03-19,176,2
CHN-Yunnan,2020-03-20,176,2
CHN-Yunnan,2020-03-21,176,2
CHN-Yunnan,2020-03-22,176,2
CHN-Yunnan,2020-03-23,176,2
CHN-Yunnan,2020-03-24,176,2
CHN-Yunnan,2020-03-25,176,2
CHN-Hainan,2020-01-27,33,1
CHN-Hainan,2020-01-28,40,1
CHN-Hainan,2020-01-29,43,1
CHN-Hainan,2020-01-30,46,1
CHN-Hainan,2020-01-31,52,1
CHN-Hainan,2020-02-01,62,1
CHN-Hainan,2020-02-02,64,1
CHN-Hainan,2020-02-03,72,1
CHN-Hainan,2020-02-04,80,1
CHN-Hainan,2020-02-05,99,1
CHN-Hainan,2020-02-06,106,1
CHN-Hainan,2020-02-07,117,2
CHN-Hainan,2020-02-08,124,2
CHN-Hainan,2020-02-09,131,3
CHN-Hainan,2020-02-10,138,3
CHN-Hainan,2020-02-11,144,3
CHN-Hainan,2020-02-12,157,4
CHN-Hainan,2020-02-13,157,4
CHN-Hainan,2020-02-14,159,4
CHN-Hainan,2020-02-15,162,4
CHN-Hainan,2020-02-16,162,4
CHN-Hainan,2020-02-17,163,4
CHN-Hainan,2020-02-18,163,4
CHN-Hainan,2020-02-19,168,4
CHN-Hainan,2020-02-20,168,4
CHN-Hainan,2020-02-21,168,4
CHN-Hainan,2020-02-22,168,4
CHN-Hainan,2020-02-23,168,5
CHN-Hainan,2020-02-24,168,5
CHN-Hainan,2020-02-25,168,5
CHN-Hainan,2020-02-26,168,5
CHN-Hainan,2020-02-27,168,5
CHN-Hainan,2020-02-28,168,5
CHN-Hainan,2020-02-29,168,5
CHN-Hainan,2020-03-01,168,5
CHN-Hainan,2020-03-02,168,5
CHN-Hainan,2020-03-03,168,5
CHN-Hainan,2020-03-04,168,5
CHN-Hainan,2020-03-05,168,6
CHN-Hainan,2020-03-06,168,6
CHN-Hainan,2020-03-07,168,6
CHN-Hainan,2020-03-08,168,6
CHN-Hainan,2020-03-09,168,6
CHN-Hainan,2020-03-10,168,6
CHN-Hainan,2020-03-11,168,6
CHN-Hainan,2020-03-12,168,6
CHN-Hainan,2020-03-13,168,6
CHN-Hainan,2020-03-14,168,6
CHN-Hainan,2020-03-15,168,6
CHN-Hainan,2020-03-16,168,6
CHN-Hainan,2020-03-17,168,6
CHN-Hainan,2020-03-18,168,6
CHN-Hainan,2020-03-19,168,6
CHN-Hainan,2020-03-20,168,6
CHN-Hainan,2020-03-21,168,6
CHN-Hainan,2020-03-22,168,6
CHN-Hainan,2020-03-23,168,6
CHN-Hainan,2020-03-24,168,6
CHN-Hainan,2020-03-25,168,6
CHN-Guizhou,2020-02-05,64,1
CHN-Guizhou,2020-02-06,71,1
CHN-Guizhou,2020-02-07,81,1
CHN-Guizhou,2020-02-08,89,1
CHN-Guizhou,2020-02-09,99,1
CHN-Guizhou,2020-02-10,109,1
CHN-Guizhou,2020-02-11,127,1
CHN-Guizhou,2020-02-12,133,1
CHN-Guizhou,2020-02-13,135,1
CHN-Guizhou,2020-02-14,140,1
CHN-Guizhou,2020-02-15,143,1
CHN-Guizhou,2020-02-16,144,1
CHN-Guizhou,2020-02-17,146,1
CHN-Guizhou,2020-02-18,146,2
CHN-Guizhou,2020-02-19,146,2
CHN-Guizhou,2020-02-20,146,2
CHN-Guizhou,2020-02-21,146,2
CHN-Guizhou,2020-02-22,146,2
CHN-Guizhou,2020-02-23,146,2
CHN-Guizhou,2020-02-24,146,2
CHN-Guizhou,2020-02-25,146,2
CHN-Guizhou,2020-02-26,146,2
CHN-Guizhou,2020-02-27,146,2
CHN-Guizhou,2020-02-28,146,2
CHN-Guizhou,2020-02-29,146,2
CHN-Guizhou,2020-03-01,146,2
CHN-Guizhou,2020-03-02,146,2
CHN-Guizhou,2020-03-03,146,2
CHN-Guizhou,2020-03-04,146,2
CHN-Guizhou,2020-03-05,146,2
CHN-Guizhou,2020-03-06,146,2
CHN-Guizhou,2020-03-07,146,2
CHN-Guizhou,2020-03-08,146,2
CHN-Guizhou,2020-03-09,146,2
CHN-Guizhou,2020-03-10,146,2
CHN-Guizhou,2020-03-11,146,2
CHN-Guizhou,2020-03-12,146,2
CHN-Guizhou,2020-03-13,146,2
CHN-Guizhou,2020-03-14,146,2
CHN-Guizhou,2020-03-15,146,2
CHN-Guizhou,2020-03-16,146,2
CHN-Guizhou,2020-03-17,147,2
CHN-Guizhou,2020-03-18,146,2
CHN-Guizhou,2020-03-19,146,2
CHN-Guizhou,2020-03-20,146,2
CHN-Guizhou,2020-03-21,146,2
CHN-Guizhou,2020-03-22,146,2
CHN-Guizhou,2020-03-23,146,2
CHN-Guizhou,2020-03-24,146,2
CHN-Guizhou,2020-03-25,146,2
CHN-Tianjin,2020-02-05,69,1
CHN-Tianjin,2020-02-06,79,1
CHN-Tianjin,2020-02-07,81,1
CHN-Tianjin,2020-02-08,88,1
CHN-Tianjin,2020-02-09,91,1
CHN-Tianjin,2020-02-10,95,1
CHN-Tianjin,2020-02-11,106,2
CHN-Tianjin,2020-02-12,112,2
CHN-Tianjin,2020-02-13,119,3
CHN-Tianjin,2020-02-14,120,3
CHN-Tianjin,2020-02-15,122,3
CHN-Tianjin,2020-02-16,124,3
CHN-Tianjin,2020-02-17,125,3
CHN-Tianjin,2020-02-18,128,3
CHN-Tianjin,2020-02-19,130,3
CHN-Tianjin,2020-02-20,131,3
CHN-Tianjin,2020-02-21,132,3
CHN-Tianjin,2020-02-22,135,3
CHN-Tianjin,2020-02-23,135,3
CHN-Tianjin,2020-02-24,135,3
CHN-Tianjin,2020-02-25,135,3
CHN-Tianjin,2020-02-26,135,3
CHN-Tianjin,2020-02-27,136,3
CHN-Tianjin,2020-02-28,136,3
CHN-Tianjin,2020-02-29,136,3
CHN-Tianjin,2020-03-01,136,3
CHN-Tianjin,2020-03-02,136,3
CHN-Tianjin,2020-03-03,136,3
CHN-Tianjin,2020-03-04,136,3
CHN-Tianjin,2020-03-05,136,3
CHN-Tianjin,2020-03-06,136,3
CHN-Tianjin,2020-03-07,136,3
CHN-Tianjin,2020-03-08,136,3
CHN-Tianjin,2020-03-09,136,3
CHN-Tianjin,2020-03-10,136,3
CHN-Tianjin,2020-03-11,136,3
CHN-Tianjin,2020-03-12,136,3
CHN-Tianjin,2020-03-13,136,3
CHN-Tianjin,2020-03-14,136,3
CHN-Tianjin,2020-03-15,136,3
CHN-Tianjin,2020-03-16,136,3
CHN-Tianjin,2020-03-17,136,3
CHN-Tianjin,2020-03-18,136,3
CHN-Tianjin,2020-03-19,137,3
CHN-Tianjin,2020-03-20,137,3
CHN-Tianjin,2020-03-21,137,3
CHN-Tianjin,2020-03-22,137,3
CHN-Tianjin,2020-03-23,141,3
CHN-Tianjin,2020-03-24,145,3
CHN-Tianjin,2020-03-25,145,3
CHN-Gansu,2020-02-08,79,1
CHN-Gansu,2020-02-09,83,2
CHN-Gansu,2020-02-10,83,2
CHN-Gansu,2020-02-11,86,2
CHN-Gansu,2020-02-12,87,2
CHN-Gansu,2020-02-13,90,2
CHN-Gansu,2020-02-14,90,2
CHN-Gansu,2020-02-15,90,2
CHN-Gansu,2020-02-16,90,2
CHN-Gansu,2020-02-17,91,2
CHN-Gansu,2020-02-18,91,2
CHN-Gansu,2020-02-19,91,2
CHN-Gansu,2020-02-20,91,2
CHN-Gansu,2020-02-21,91,2
CHN-Gansu,2020-02-22,91,2
CHN-Gansu,2020-02-23,91,2
CHN-Gansu,2020-02-24,91,2
CHN-Gansu,2020-02-25,91,2
CHN-Gansu,2020-02-26,91,2
CHN-Gansu,2020-02-27,91,2
CHN-Gansu,2020-02-28,91,2
CHN-Gansu,2020-02-29,91,2
CHN-Gansu,2020-03-01,91,2
CHN-Gansu,2020-03-02,91,2
CHN-Gansu,2020-03-03,91,2
CHN-Gansu,2020-03-04,91,2
CHN-Gansu,2020-03-05,102,2
CHN-Gansu,2020-03-06,119,2
CHN-Gansu,2020-03-07,120,2
CHN-Gansu,2020-03-08,124,2
CHN-Gansu,2020-03-09,124,2
CHN-Gansu,2020-03-10,125,2
CHN-Gansu,2020-03-11,127,2
CHN-Gansu,2020-03-12,127,2
CHN-Gansu,2020-03-13,127,2
CHN-Gansu,2020-03-14,129,2
CHN-Gansu,2020-03-15,133,2
CHN-Gansu,2020-03-16,133,2
CHN-Gansu,2020-03-17,133,2
CHN-Gansu,2020-03-18,133,2
CHN-Gansu,2020-03-19,134,2
CHN-Gansu,2020-03-20,134,2
CHN-Gansu,2020-03-21,134,2
CHN-Gansu,2020-03-22,136,2
CHN-Gansu,2020-03-23,136,2
CHN-Gansu,2020-03-24,136,2
CHN-Gansu,2020-03-25,136,2
CHN-Hong Kong,2020-02-04,17,1
CHN-Hong Kong,2020-02-05,21,1
CHN-Hong Kong,2020-02-06,24,1
CHN-Hong Kong,2020-02-07,25,1
CHN-Hong Kong,2020-02-08,26,1
CHN-Hong Kong,2020-02-09,29,1
CHN-Hong Kong,2020-02-10,38,1
CHN-Hong Kong,2020-02-11,49,1
CHN-Hong Kong,2020-02-12,50,1
CHN-Hong Kong,2020-02-13,53,1
CHN-Hong Kong,2020-02-14,56,1
CHN-Hong Kong,2020-02-15,56,1
CHN-Hong Kong,2020-02-16,57,1
CHN-Hong Kong,2020-02-17,60,1
CHN-Hong Kong,2020-02-18,62,1
CHN-Hong Kong,2020-02-19,63,2
CHN-Hong Kong,2020-02-20,68,2
CHN-Hong Kong,2020-02-21,68,2
CHN-Hong Kong,2020-02-22,69,2
CHN-Hong Kong,2020-02-23,74,2
CHN-Hong Kong,2020-02-24,79,2
CHN-Hong Kong,2020-02-25,84,2
CHN-Hong Kong,2020-02-26,91,2
CHN-Hong Kong,2020-02-27,92,2
CHN-Hong Kong,2020-02-28,94,2
CHN-Hong Kong,2020-02-29,95,2
CHN-Hong Kong,2020-03-01,96,2
CHN-Hong Kong,2020-03-02,100,2
CHN-Hong Kong,2020-03-03,100,2
CHN-Hong Kong,2020-03-04,105,2
CHN-Hong Kong,2020-03-05,105,2
CHN-Hong Kong,2020-03-06,107,2
CHN-Hong Kong,2020-03-07,108,2
CHN-Hong Kong,2020-03-08,114,3
CHN-Hong Kong,2020-03-09,115,3
CHN-Hong Kong,2020-03-10,120,3
CHN-Hong Kong,2020-03-11,126,3
CHN-Hong Kong,2020-03-12,129,3
CHN-Hong Kong,2020-03-13,134,4
CHN-Hong Kong,2020-03-14,140,4
CHN-Hong Kong,2020-03-15,145,4
CHN-Hong Kong,2020-03-16,155,4
CHN-Hong Kong,2020-03-17,162,4
CHN-Hong Kong,2020-03-18,181,4
CHN-Hong Kong,2020-03-19,208,4
CHN-Hong Kong,2020-03-20,256,4
CHN-Hong Kong,2020-03-21,273,4
CHN-Hong Kong,2020-03-22,317,4
CHN-Hong Kong,2020-03-23,317,4
CHN-Hong Kong,2020-03-24,386,4
CHN-Liaoning,2020-02-12,116,1
CHN-Liaoning,2020-02-13,117,1
CHN-Liaoning,2020-02-14,119,1
CHN-Liaoning,2020-02-15,119,1
CHN-Liaoning,2020-02-16,121,1
CHN-Liaoning,2020-02-17,121,1
CHN-Liaoning,2020-02-18,121,1
CHN-Liaoning,2020-02-19,121,1
CHN-Liaoning,2020-02-20,121,1
CHN-Liaoning,2020-02-21,121,1
CHN-Liaoning,2020-02-22,121,1
CHN-Liaoning,2020-02-23,121,1
CHN-Liaoning,2020-02-24,121,1
CHN-Liaoning,2020-02-25,121,1
CHN-Liaoning,2020-02-26,121,1
CHN-Liaoning,2020-02-27,121,1
CHN-Liaoning,2020-02-28,121,1
CHN-Liaoning,2020-02-29,121,1
CHN-Liaoning,2020-03-01,122,1
CHN-Liaoning,2020-03-02,122,1
CHN-Liaoning,2020-03-03,125,1
CHN-Liaoning,2020-03-04,125,1
CHN-Liaoning,2020-03-05,125,1
CHN-Liaoning,2020-03-06,125,1
CHN-Liaoning,2020-03-07,125,1
CHN-Liaoning,2020-03-08,125,1
CHN-Liaoning,2020-03-09,125,1
CHN-Liaoning,2020-03-10,125,1
CHN-Liaoning,2020-03-11,125,1
CHN-Liaoning,2020-03-12,125,1
CHN-Liaoning,2020-03-13,125,1
CHN-Liaoning,2020-03-14,125,1
CHN-Liaoning,2020-03-15,125,1
CHN-Liaoning,2020-03-16,125,1
CHN-Liaoning,2020-03-17,125,1
CHN-Liaoning,2020-03-18,125,1
CHN-Liaoning,2020-03-19,125,1
CHN-Liaoning,2020-03-20,126,2
CHN-Liaoning,2020-03-21,126,2
CHN-Liaoning,2020-03-22,126,2
CHN-Liaoning,2020-03-23,127,2
CHN-Liaoning,2020-03-24,127,2
CHN-Liaoning,2020-03-25,127,2
CHN-Jilin,2020-02-07,65,1
CHN-Jilin,2020-02-08,69,1
CHN-Jilin,2020-02-09,78,1
CHN-Jilin,2020-02-10,80,1
CHN-Jilin,2020-02-11,81,1
CHN-Jilin,2020-02-12,83,1
CHN-Jilin,2020-02-13,84,1
CHN-Jilin,2020-02-14,86,1
CHN-Jilin,2020-02-15,88,1
CHN-Jilin,2020-02-16,89,1
CHN-Jilin,2020-02-17,89,1
CHN-Jilin,2020-02-18,89,1
CHN-Jilin,2020-02-19,90,1
CHN-Jilin,2020-02-20,91,1
CHN-Jilin,2020-02-21,91,1
CHN-Jilin,2020-02-22,91,1
CHN-Jilin,2020-02-23,91,1
CHN-Jilin,2020-02-24,93,1
CHN-Jilin,2020-02-25,93,1
CHN-Jilin,2020-02-26,93,1
CHN-Jilin,2020-02-27,93,1
CHN-Jilin,2020-02-28,93,1
CHN-Jilin,2020-02-29,93,1
CHN-Jilin,2020-03-01,93,1
CHN-Jilin,2020-03-02,93,1
CHN-Jilin,2020-03-03,93,1
CHN-Jilin,2020-03-04,93,1
CHN-Jilin,2020-03-05,93,1
CHN-Jilin,2020-03-06,93,1
CHN-Jilin,2020-03-07,93,1
CHN-Jilin,2020-03-08,93,1
CHN-Jilin,2020-03-09,93,1
CHN-Jilin,2020-03-10,93,1
CHN-Jilin,2020-03-11,93,1
CHN-Jilin,2020-03-12,93,1
CHN-Jilin,2020-03-13,93,1
CHN-Jilin,2020-03-14,93,1
CHN-Jilin,2020-03-15,93,1
CHN-Jilin,2020-03-16,93,1
